employee_id,employee_name,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
EMP01217,Meena Chen,35,Unemployed,19142,Bachelors,8,Separated,Prof-specialty,Not-in-family,White,Male,3950,1994,22,United-States,>50K
EMP01218,Alice Kumar,20,Self-emp,72046,Bachelors,14,Married,Sales,Husband,White,Female,6466,1705,46,Mexico,<=50K
EMP01219,Sara Brown,30,Private,29853,HS-grad,13,Separated,Craft-repair,Own-child,Black,Male,358,2503,44,Germany,>50K
EMP01220,Eve Patel,60,Self-emp,27256,Doctorate,2,Divorced,Prof-specialty,Unmarried,Black,Male,3020,3517,29,India,>50K
EMP01221,Sara Patel,34,Private,88899,Assoc,13,Divorced,Exec-managerial,Unmarried,Black,Male,3429,1269,40,Germany,<=50K
EMP01222,Meena Lee,43,Unemployed,46169,Assoc,11,Divorced,Exec-managerial,Not-in-family,White,Female,3678,1068,20,Philippines,<=50K
EMP01223,Bob Chen,60,Private,50069,HS-grad,9,Married,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,1058,4817,24,Philippines,>50K
EMP01224,Eve Nguyen,58,Self-emp,27485,Assoc,8,Divorced,Sales,Wife,Black,Female,7949,3899,37,Mexico,<=50K
EMP01225,Alice Nguyen,53,Unemployed,39741,Doctorate,3,Married,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,1974,2119,53,Mexico,>50K
EMP01226,John Smith,60,Self-emp,86529,HS-grad,12,Separated,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,9201,3483,21,Philippines,<=50K
EMP01227,John Lee,51,Self-emp,95452,Masters,9,Married,Sales,Own-child,White,Female,5946,4384,37,United-States,>50K
EMP01228,Ali Singh,39,Government,10931,Assoc,16,Separated,Sales,Unmarried,Other,Male,983,163,29,Mexico,<=50K
EMP01229,Meena Singh,55,Self-emp,40556,Masters,16,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Female,2621,660,21,United-States,<=50K
EMP01230,Sara Chen,21,Unemployed,80101,HS-grad,12,Never-married,Tech-support,Unmarried,Black,Female,9007,2867,25,Philippines,>50K
EMP01231,Meena Kumar,44,Self-emp,30479,Bachelors,8,Never-married,Exec-managerial,Not-in-family,Black,Female,6682,719,35,United-States,<=50K
EMP01232,Ali Singh,57,Government,45918,Assoc,8,Divorced,Sales,Own-child,Amer-Indian-Eskimo,Female,1064,4887,42,Mexico,>50K
EMP01233,Meena Patel,27,Unemployed,84710,Doctorate,8,Separated,Sales,Unmarried,Black,Male,5998,4616,24,Philippines,<=50K
EMP01234,Raj Garcia,48,Government,36530,Assoc,1,Married,Tech-support,Own-child,Black,Male,3392,3067,56,India,<=50K
EMP01235,Meena Chen,26,Unemployed,64529,Bachelors,5,Separated,Sales,Wife,Other,Female,826,2354,21,United-States,>50K
EMP01236,Tom Lee,46,Self-emp,46260,Doctorate,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,1875,1087,28,Germany,<=50K
EMP01237,John Singh,50,Government,91285,Bachelors,9,Never-married,Sales,Unmarried,Black,Male,5751,1663,56,Philippines,<=50K
EMP01238,Bob Smith,42,Private,71241,Masters,6,Married,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,5127,1964,31,India,>50K
EMP01239,Alice Singh,50,Government,87957,Assoc,15,Divorced,Prof-specialty,Husband,Black,Male,808,3716,42,Mexico,>50K
EMP01240,John Brown,32,Self-emp,28515,Masters,1,Separated,Sales,Own-child,Other,Female,2671,1523,51,India,>50K
EMP01241,Bob Singh,32,Government,88234,HS-grad,6,Married,Exec-managerial,Wife,Asian-Pac-Islander,Male,2915,2975,56,Germany,<=50K
EMP01242,Tom Kumar,53,Private,17223,Masters,8,Separated,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,7818,1966,31,Philippines,>50K
EMP01243,Alice Chen,49,Self-emp,95455,Assoc,5,Separated,Sales,Own-child,White,Female,9039,4408,29,India,<=50K
EMP01244,Eve Chen,32,Government,40276,Doctorate,10,Divorced,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,2117,2470,57,Mexico,<=50K
EMP01245,Meena Kumar,34,Unemployed,78268,Assoc,10,Married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,6661,1618,34,Philippines,<=50K
EMP01246,Sara Smith,40,Private,44501,Doctorate,2,Divorced,Craft-repair,Wife,Other,Male,5537,4042,30,India,>50K
EMP01247,Eve Brown,56,Government,16722,Assoc,8,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Male,4894,1637,43,Mexico,>50K
EMP01248,Priya Brown,40,Government,68507,Assoc,14,Divorced,Prof-specialty,Husband,Other,Female,9010,3157,54,Mexico,<=50K
EMP01249,Meena Nguyen,50,Unemployed,98523,Assoc,2,Separated,Tech-support,Own-child,Asian-Pac-Islander,Female,1838,1060,42,Philippines,<=50K
EMP01250,Raj Garcia,46,Government,48541,Bachelors,9,Never-married,Exec-managerial,Unmarried,Other,Female,5318,1927,50,India,>50K
EMP01251,Tom Nguyen,56,Unemployed,20833,Assoc,11,Divorced,Sales,Own-child,Amer-Indian-Eskimo,Female,4567,4155,45,Germany,<=50K
EMP01252,Meena Smith,49,Government,20494,Assoc,5,Never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Male,4285,3925,47,United-States,>50K
EMP01253,Priya Brown,37,Self-emp,53865,Doctorate,12,Divorced,Sales,Wife,Other,Male,7495,78,22,Germany,<=50K
EMP01254,Sara Kumar,45,Unemployed,44036,Bachelors,14,Never-married,Exec-managerial,Wife,Other,Male,1746,1659,57,Philippines,<=50K
EMP01255,Bob Kumar,33,Private,45531,Bachelors,13,Divorced,Sales,Wife,White,Female,1608,1019,32,India,>50K
EMP01256,Raj Brown,46,Self-emp,92334,Assoc,3,Never-married,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,214,3522,50,United-States,<=50K
EMP01257,Bob Brown,29,Self-emp,32867,Doctorate,11,Separated,Exec-managerial,Own-child,Other,Female,569,1220,23,India,<=50K
EMP01258,Eve Lee,21,Unemployed,80299,Assoc,16,Never-married,Prof-specialty,Husband,Other,Male,8957,4308,47,Germany,>50K
EMP01259,Tom Kumar,42,Government,83584,Masters,6,Never-married,Prof-specialty,Wife,Black,Male,3948,3253,31,United-States,>50K
EMP01260,Ali Patel,53,Unemployed,73886,Bachelors,6,Married,Sales,Own-child,Asian-Pac-Islander,Male,4753,203,32,Mexico,>50K
EMP01261,Ali Smith,35,Private,97451,HS-grad,5,Married,Craft-repair,Husband,Amer-Indian-Eskimo,Male,6918,4548,31,Philippines,<=50K
EMP01262,Eve Smith,30,Private,67722,Doctorate,14,Separated,Prof-specialty,Husband,Asian-Pac-Islander,Female,1737,4873,48,Philippines,>50K
EMP01263,Eve Fernandez,23,Government,31732,Assoc,15,Divorced,Prof-specialty,Wife,White,Male,7181,2535,20,Mexico,>50K
EMP01264,Eve Kumar,27,Private,25907,Doctorate,10,Married,Exec-managerial,Not-in-family,White,Female,1279,284,58,Mexico,<=50K
EMP01265,Bob Smith,30,Self-emp,24462,Doctorate,1,Separated,Sales,Wife,White,Male,5067,4866,53,United-States,<=50K
EMP01266,Priya Brown,26,Government,67803,HS-grad,13,Separated,Exec-managerial,Wife,Other,Male,9976,4288,33,Germany,<=50K
EMP01267,Ali Chen,49,Government,25559,Assoc,9,Never-married,Sales,Own-child,Other,Male,8163,2349,44,Mexico,<=50K
EMP01268,John Fernandez,57,Self-emp,79835,Bachelors,11,Married,Exec-managerial,Wife,Amer-Indian-Eskimo,Male,7932,4325,56,Mexico,>50K
EMP01269,Priya Patel,43,Unemployed,28514,Bachelors,10,Married,Tech-support,Wife,White,Female,8300,2512,22,Mexico,<=50K
EMP01270,Ali Smith,55,Unemployed,14567,Masters,6,Never-married,Exec-managerial,Wife,Black,Female,9573,2060,45,Mexico,<=50K
EMP01271,Raj Fernandez,27,Self-emp,58126,Bachelors,1,Married,Tech-support,Wife,Black,Female,6892,3400,38,Mexico,<=50K
EMP01272,Sara Fernandez,58,Government,23772,Masters,9,Separated,Exec-managerial,Not-in-family,Other,Male,9478,3917,58,India,>50K
EMP01273,John Singh,25,Private,44841,Bachelors,5,Never-married,Exec-managerial,Wife,Other,Male,7201,3501,41,Mexico,<=50K
EMP01274,John Brown,60,Self-emp,43010,HS-grad,15,Separated,Prof-specialty,Not-in-family,White,Male,3194,2577,55,Germany,<=50K
EMP01275,Priya Brown,51,Unemployed,41913,HS-grad,4,Divorced,Tech-support,Unmarried,Other,Male,180,3084,24,Germany,>50K
EMP01276,Ali Patel,34,Private,57512,Bachelors,12,Divorced,Exec-managerial,Husband,Asian-Pac-Islander,Female,8564,2148,58,India,>50K
EMP01277,Priya Garcia,44,Private,67615,HS-grad,6,Separated,Craft-repair,Husband,Amer-Indian-Eskimo,Female,7298,3254,33,India,>50K
EMP01278,John Fernandez,34,Government,97338,Doctorate,12,Never-married,Tech-support,Own-child,White,Female,1620,1881,44,Mexico,>50K
EMP01279,Ali Garcia,46,Government,91203,Bachelors,15,Never-married,Exec-managerial,Not-in-family,White,Male,5665,4068,44,Mexico,>50K
EMP01280,Raj Singh,24,Private,96599,Bachelors,6,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,8849,4593,45,United-States,<=50K
EMP01281,Tom Singh,27,Government,53417,Assoc,11,Married,Sales,Wife,Other,Female,613,459,52,Germany,<=50K
EMP01282,Meena Lee,36,Unemployed,47372,Bachelors,14,Divorced,Craft-repair,Husband,Black,Female,9931,3475,27,India,>50K
EMP01283,Raj Chen,34,Government,61379,Masters,5,Separated,Sales,Not-in-family,Amer-Indian-Eskimo,Male,7795,3962,31,Germany,>50K
EMP01284,Sara Chen,23,Self-emp,45455,Bachelors,8,Separated,Craft-repair,Own-child,Black,Female,3263,2803,23,Mexico,>50K
EMP01285,Sara Lee,27,Private,23644,Bachelors,2,Never-married,Prof-specialty,Husband,Other,Female,4637,857,32,Germany,>50K
EMP01286,Bob Chen,20,Self-emp,27192,HS-grad,6,Separated,Tech-support,Not-in-family,Black,Male,819,184,43,Philippines,<=50K
EMP01287,Eve Nguyen,36,Private,73292,Masters,9,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,5421,3744,24,Mexico,<=50K
EMP01288,Sara Singh,55,Government,64773,Assoc,10,Never-married,Exec-managerial,Not-in-family,Black,Male,9428,1833,40,Philippines,<=50K
EMP01289,Eve Lee,24,Unemployed,22909,Bachelors,4,Divorced,Tech-support,Unmarried,Amer-Indian-Eskimo,Male,1978,1065,33,India,<=50K
EMP01290,Alice Patel,35,Self-emp,32359,Assoc,6,Divorced,Sales,Not-in-family,White,Male,1127,3262,38,Mexico,>50K
EMP01291,Eve Kumar,41,Private,53358,HS-grad,5,Divorced,Sales,Own-child,Black,Female,9225,4197,29,Mexico,>50K
EMP01292,John Lee,60,Government,92331,Assoc,13,Never-married,Tech-support,Own-child,Amer-Indian-Eskimo,Female,6968,2155,28,Germany,>50K
EMP01293,Raj Garcia,50,Government,10591,Doctorate,10,Married,Exec-managerial,Own-child,Other,Male,620,2514,46,India,>50K
EMP01294,Alice Singh,27,Private,12411,HS-grad,11,Separated,Sales,Wife,Black,Female,577,2953,21,Mexico,>50K
EMP01295,Priya Fernandez,21,Government,64475,Bachelors,5,Married,Exec-managerial,Own-child,Black,Male,2935,551,38,Philippines,<=50K
EMP01296,Sara Brown,41,Self-emp,99496,Assoc,14,Never-married,Tech-support,Not-in-family,Other,Male,1048,2278,24,United-States,<=50K
EMP01297,Priya Patel,50,Self-emp,74341,Doctorate,12,Divorced,Craft-repair,Not-in-family,Black,Male,9664,3228,22,United-States,<=50K
EMP01298,Eve Kumar,22,Government,70807,HS-grad,10,Divorced,Tech-support,Wife,Asian-Pac-Islander,Male,5693,2599,51,Mexico,<=50K
EMP01299,John Fernandez,30,Unemployed,33959,Bachelors,5,Divorced,Tech-support,Wife,Asian-Pac-Islander,Female,2764,3653,35,Philippines,>50K
EMP01300,Alice Fernandez,37,Private,63232,Masters,9,Never-married,Craft-repair,Unmarried,Black,Female,3805,2663,50,Philippines,<=50K
EMP01301,Eve Garcia,23,Self-emp,87070,Masters,15,Married,Craft-repair,Own-child,White,Male,6120,4459,42,Germany,>50K
EMP01302,John Brown,58,Self-emp,84577,Masters,7,Never-married,Exec-managerial,Unmarried,White,Male,4643,3127,33,United-States,<=50K
EMP01303,John Smith,55,Government,98330,Bachelors,4,Separated,Exec-managerial,Wife,White,Female,4048,3687,33,India,<=50K
EMP01304,John Kumar,25,Private,66390,Assoc,6,Separated,Exec-managerial,Not-in-family,Black,Female,6319,4833,43,United-States,>50K
EMP01305,Tom Fernandez,44,Self-emp,82022,HS-grad,10,Never-married,Craft-repair,Husband,Amer-Indian-Eskimo,Male,3290,3943,55,Mexico,<=50K
EMP01306,Ali Garcia,46,Self-emp,94637,Assoc,13,Never-married,Tech-support,Husband,Black,Male,9750,1833,58,Mexico,<=50K
EMP01307,Ali Nguyen,33,Self-emp,89946,Doctorate,10,Never-married,Craft-repair,Wife,Amer-Indian-Eskimo,Male,2719,3010,23,United-States,<=50K
EMP01308,Priya Lee,24,Unemployed,82717,Bachelors,15,Never-married,Exec-managerial,Own-child,Black,Female,2073,1159,33,United-States,>50K
EMP01309,Bob Chen,24,Self-emp,59458,Doctorate,9,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,1492,4452,47,Philippines,<=50K
EMP01310,Ali Singh,57,Self-emp,13337,HS-grad,6,Divorced,Prof-specialty,Husband,Black,Female,8867,890,59,Germany,>50K
EMP01311,Raj Smith,37,Private,94351,Bachelors,6,Married,Sales,Own-child,Amer-Indian-Eskimo,Female,4233,3784,42,India,<=50K
EMP01312,Priya Brown,22,Unemployed,76391,Doctorate,16,Married,Sales,Unmarried,Black,Male,982,3344,29,Philippines,<=50K
EMP01313,Eve Nguyen,38,Self-emp,30157,Assoc,12,Married,Sales,Own-child,Amer-Indian-Eskimo,Male,3392,4982,54,India,>50K
EMP01314,Meena Nguyen,53,Private,76698,Assoc,12,Separated,Tech-support,Own-child,White,Male,552,4394,38,United-States,>50K
EMP01315,Ali Kumar,40,Self-emp,83502,Doctorate,5,Never-married,Tech-support,Own-child,Black,Female,6539,2503,31,United-States,>50K
EMP01316,Raj Fernandez,23,Self-emp,55612,Masters,3,Separated,Sales,Not-in-family,Other,Male,1600,1640,27,Germany,>50K
EMP01317,Alice Nguyen,49,Private,64236,Bachelors,1,Married,Craft-repair,Unmarried,Asian-Pac-Islander,Female,8409,3318,23,India,<=50K
EMP01318,Tom Lee,51,Self-emp,36260,Bachelors,2,Divorced,Sales,Unmarried,Black,Female,2983,3149,46,United-States,<=50K
EMP01319,Tom Nguyen,37,Self-emp,77739,Masters,4,Never-married,Tech-support,Unmarried,Amer-Indian-Eskimo,Female,7975,2607,30,United-States,<=50K
EMP01320,Meena Kumar,53,Unemployed,80458,Masters,12,Divorced,Prof-specialty,Unmarried,White,Male,650,2105,23,United-States,>50K
EMP01321,Priya Smith,30,Unemployed,40026,HS-grad,5,Divorced,Tech-support,Unmarried,Black,Male,2326,2053,35,Mexico,<=50K
EMP01322,Tom Smith,42,Self-emp,65793,Doctorate,3,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,2392,3894,59,Mexico,<=50K
EMP01323,Tom Fernandez,28,Unemployed,43548,HS-grad,5,Separated,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,6159,3072,34,Germany,<=50K
EMP01324,Eve Singh,55,Self-emp,77146,Masters,6,Divorced,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,2562,4099,57,India,<=50K
EMP01325,Alice Chen,44,Government,27537,Masters,9,Never-married,Craft-repair,Own-child,Black,Female,3389,4198,46,Mexico,>50K
EMP01326,Priya Nguyen,41,Government,83834,Bachelors,2,Separated,Tech-support,Unmarried,White,Male,7474,3574,45,Philippines,>50K
EMP01327,Priya Fernandez,46,Private,74540,HS-grad,3,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,5545,1383,36,Philippines,>50K
EMP01328,John Fernandez,39,Private,50933,Doctorate,4,Separated,Tech-support,Own-child,Other,Male,1914,31,37,Philippines,<=50K
EMP01329,Alice Fernandez,59,Private,73525,Doctorate,16,Divorced,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Female,7100,1318,27,India,>50K
EMP01330,Eve Fernandez,28,Government,69152,Bachelors,6,Separated,Prof-specialty,Wife,Other,Female,7836,1953,50,India,>50K
EMP01331,Ali Garcia,29,Government,19401,Bachelors,16,Separated,Tech-support,Wife,Black,Female,7919,734,21,Mexico,<=50K
EMP01332,Bob Brown,36,Unemployed,44666,Doctorate,16,Married,Sales,Own-child,Amer-Indian-Eskimo,Male,7569,311,29,Mexico,<=50K
EMP01333,Eve Patel,46,Government,91507,Bachelors,9,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Female,8883,745,29,Mexico,<=50K
EMP01334,Bob Fernandez,51,Self-emp,44848,Masters,14,Separated,Sales,Not-in-family,Black,Male,519,2119,37,India,>50K
EMP01335,John Garcia,50,Self-emp,68127,Assoc,14,Separated,Sales,Unmarried,Amer-Indian-Eskimo,Female,775,241,26,India,>50K
EMP01336,Eve Patel,20,Unemployed,33329,Doctorate,16,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,9177,2500,56,United-States,>50K
EMP01337,Ali Nguyen,35,Self-emp,63017,Doctorate,7,Divorced,Sales,Husband,Black,Female,443,3019,55,Philippines,>50K
EMP01338,Tom Garcia,38,Private,90879,Bachelors,4,Never-married,Exec-managerial,Not-in-family,Other,Male,9204,2202,54,Philippines,>50K
EMP01339,Ali Garcia,27,Government,39830,Bachelors,11,Never-married,Prof-specialty,Husband,White,Male,3404,1834,54,India,>50K
EMP01340,Tom Patel,30,Unemployed,98572,HS-grad,11,Separated,Prof-specialty,Own-child,Other,Female,2741,1452,49,United-States,>50K
EMP01341,Ali Smith,59,Unemployed,39612,Bachelors,15,Married,Craft-repair,Unmarried,White,Male,1920,1469,40,United-States,<=50K
EMP01342,Bob Chen,32,Private,96612,Bachelors,16,Married,Craft-repair,Wife,Amer-Indian-Eskimo,Female,7002,584,55,Mexico,>50K
EMP01343,Eve Chen,32,Self-emp,71231,Doctorate,11,Married,Craft-repair,Husband,Black,Male,9773,4923,49,Mexico,>50K
EMP01344,Meena Nguyen,51,Unemployed,15346,Masters,4,Separated,Sales,Own-child,Black,Female,7111,3255,44,Mexico,<=50K
EMP01345,John Nguyen,42,Government,29821,Masters,3,Divorced,Sales,Wife,Other,Male,3528,303,26,United-States,>50K
EMP01346,Meena Garcia,21,Government,27030,Doctorate,15,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Male,6233,4585,44,Philippines,<=50K
EMP01347,Ali Singh,26,Private,95129,HS-grad,13,Divorced,Craft-repair,Unmarried,Asian-Pac-Islander,Female,1253,1247,45,Mexico,>50K
EMP01348,Bob Lee,39,Government,52311,Bachelors,7,Never-married,Tech-support,Wife,Black,Female,6326,1959,35,Mexico,>50K
EMP01349,John Fernandez,52,Private,29213,Doctorate,7,Married,Prof-specialty,Unmarried,Black,Female,9109,2451,30,India,>50K
EMP01350,Alice Lee,45,Unemployed,43825,Bachelors,4,Never-married,Sales,Unmarried,Amer-Indian-Eskimo,Male,7933,1404,39,Philippines,<=50K
EMP01351,Bob Fernandez,50,Private,97699,Doctorate,10,Married,Exec-managerial,Unmarried,Other,Male,7958,3078,55,Mexico,>50K
EMP01352,Sara Smith,33,Private,67519,Masters,5,Separated,Tech-support,Husband,Amer-Indian-Eskimo,Male,8483,1930,33,Philippines,<=50K
EMP01353,Sara Lee,49,Unemployed,68033,HS-grad,13,Married,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,1916,4701,53,United-States,<=50K
EMP01354,John Kumar,23,Private,35367,HS-grad,8,Separated,Exec-managerial,Unmarried,White,Male,920,1005,56,United-States,>50K
EMP01355,Eve Fernandez,49,Unemployed,63841,Doctorate,7,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Female,1995,1789,25,Mexico,<=50K
EMP01356,Sara Smith,43,Self-emp,33174,Masters,12,Separated,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,9530,4403,51,India,>50K
EMP01357,Ali Singh,50,Private,91717,Assoc,2,Separated,Tech-support,Own-child,Asian-Pac-Islander,Male,6619,2286,25,United-States,<=50K
EMP01358,Alice Chen,32,Private,29508,Doctorate,12,Married,Sales,Unmarried,White,Female,8033,2177,54,Germany,<=50K
EMP01359,Raj Kumar,44,Private,66392,Doctorate,8,Never-married,Tech-support,Own-child,Other,Female,2151,2178,54,United-States,<=50K
EMP01360,Ali Lee,34,Unemployed,25645,Bachelors,1,Divorced,Tech-support,Unmarried,Black,Male,8898,2649,35,India,>50K
EMP01361,Bob Kumar,21,Government,37705,Doctorate,15,Married,Craft-repair,Own-child,White,Male,6535,4470,24,Philippines,>50K
EMP01362,Tom Chen,34,Government,89149,Doctorate,4,Never-married,Sales,Husband,White,Male,5577,3480,57,United-States,<=50K
EMP01363,Eve Chen,28,Unemployed,85118,Doctorate,3,Never-married,Sales,Husband,Black,Female,2453,3410,40,Germany,<=50K
EMP01364,Ali Garcia,41,Government,51977,HS-grad,11,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Male,2339,2659,28,Mexico,>50K
EMP01365,Eve Brown,53,Unemployed,47310,Bachelors,11,Divorced,Exec-managerial,Wife,Other,Male,9928,195,53,Germany,<=50K
EMP01366,Tom Lee,33,Government,29073,HS-grad,3,Separated,Tech-support,Husband,Black,Male,2663,2445,33,Mexico,>50K
EMP01367,Eve Smith,26,Private,72105,Bachelors,5,Never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Male,2574,1544,51,United-States,<=50K
EMP01368,Meena Singh,53,Private,85645,Assoc,6,Separated,Sales,Own-child,White,Female,6401,2894,24,United-States,>50K
EMP01369,Sara Nguyen,20,Private,30549,Bachelors,14,Divorced,Craft-repair,Wife,Black,Male,2909,2498,56,Mexico,<=50K
EMP01370,Raj Smith,54,Self-emp,89899,Masters,10,Divorced,Prof-specialty,Husband,White,Female,2770,2894,53,Philippines,>50K
EMP01371,Alice Chen,35,Government,53765,Bachelors,4,Married,Tech-support,Husband,Black,Female,3095,229,23,Mexico,<=50K
EMP01372,Ali Fernandez,51,Self-emp,44640,Assoc,2,Divorced,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,7401,2289,36,India,>50K
EMP01373,Priya Singh,36,Private,45037,Assoc,13,Married,Craft-repair,Own-child,Amer-Indian-Eskimo,Female,554,968,37,Philippines,<=50K
EMP01374,Priya Patel,20,Government,42503,Doctorate,8,Divorced,Tech-support,Unmarried,White,Female,3395,3775,26,Germany,>50K
EMP01375,Priya Patel,42,Government,95579,Assoc,10,Divorced,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,938,679,27,Mexico,>50K
EMP01376,Alice Brown,27,Unemployed,22639,Assoc,5,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,7982,376,46,Germany,>50K
EMP01377,John Lee,45,Government,84387,Bachelors,13,Never-married,Tech-support,Not-in-family,Black,Female,228,1178,20,Mexico,<=50K
